,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
71859,EST,Europe,Estonia,2020-04-16,1434.0,34.0,32.429,36.0,1.0,1.714,1081.396,25.64,24.455,27.148,0.754,1.293,0.82,,,117.0,88.231,,,,,40081.0,1709.0,30.166,1.286,1520.0,1.144,0.0213,46.9,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71860,EST,Europe,Estonia,2020-04-17,1459.0,25.0,28.714,38.0,2.0,2.0,1100.249,18.853,21.654,28.656,1.508,1.508,0.81,,,123.0,92.756,,,,,42280.0,2199.0,31.821,1.655,1595.0,1.2,0.018,55.5,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71861,EST,Europe,Estonia,2020-04-18,1512.0,53.0,29.714,38.0,0.0,2.0,1140.216,39.968,22.408,28.656,0.0,1.508,0.79,,,124.0,93.51,,,,,43065.0,785.0,32.411,0.591,1572.0,1.183,0.0189,52.9,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71862,EST,Europe,Estonia,2020-04-19,1528.0,16.0,31.286,40.0,2.0,2.143,1152.282,12.066,23.593,30.164,1.508,1.616,0.77,,,121.0,91.247,,,,,43742.0,677.0,32.921,0.51,1605.0,1.208,0.0195,51.3,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-301.19998,-5.71,2.01,-226.56001
71863,EST,Europe,Estonia,2020-04-20,1535.0,7.0,29.0,40.0,0.0,1.714,1157.561,5.279,21.869,30.164,0.0,1.293,0.76,,,109.0,82.198,,,,,45240.0,1498.0,34.048,1.127,1575.0,1.185,0.0184,54.3,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71864,EST,Europe,Estonia,2020-04-21,1552.0,17.0,25.571,43.0,3.0,1.714,1170.381,12.82,19.284,32.427,2.262,1.293,0.74,,,109.0,82.198,,,,,46922.0,1682.0,35.314,1.266,1547.0,1.164,0.0165,60.5,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71865,EST,Europe,Estonia,2020-04-22,1559.0,7.0,22.714,44.0,1.0,1.286,1175.66,5.279,17.129,33.181,0.754,0.97,0.72,,,107.0,80.69,,,,,48678.0,1756.0,36.636,1.322,1472.0,1.108,0.0154,64.8,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71866,EST,Europe,Estonia,2020-04-23,1592.0,33.0,22.571,45.0,1.0,1.286,1200.545,24.886,17.021,33.935,0.754,0.97,0.71,,,98.0,73.903,,,,,49927.0,1249.0,37.576,0.94,1407.0,1.059,0.016,62.3,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71867,EST,Europe,Estonia,2020-04-24,1605.0,13.0,20.857,46.0,1.0,1.143,1210.349,9.803,15.729,34.689,0.754,0.862,0.7,,,95.0,71.641,,,,,51191.0,1264.0,38.527,0.951,1273.0,0.958,0.0164,61.0,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71868,EST,Europe,Estonia,2020-04-25,1635.0,30.0,17.571,46.0,0.0,1.143,1232.972,22.623,13.251,34.689,0.0,0.862,0.69,,,94.0,70.886,,,,,51874.0,683.0,39.041,0.514,1258.0,0.947,0.014,71.6,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71869,EST,Europe,Estonia,2020-04-26,1643.0,8.0,16.429,49.0,3.0,1.286,1239.005,6.033,12.389,36.951,2.262,0.97,0.68,,,87.0,65.608,8.0,6.015,24.0,18.044,52435.0,561.0,39.463,0.422,1242.0,0.935,0.0132,75.6,tests performed,,,,,,,,,,,,,,77.78,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-270.9,-4.87,10.5,-203.76863
71870,EST,Europe,Estonia,2020-04-27,1647.0,4.0,16.0,50.0,1.0,1.429,1242.022,3.016,12.066,37.706,0.754,1.077,0.67,,,84.0,63.345,,,,,53747.0,1312.0,40.451,0.987,1215.0,0.914,0.0132,75.9,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71871,EST,Europe,Estonia,2020-04-28,1660.0,13.0,15.429,50.0,0.0,1.0,1251.825,9.803,11.635,37.706,0.0,0.754,0.66,,,74.0,55.804,,,,,55713.0,1966.0,41.93,1.48,1256.0,0.945,0.0123,81.4,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71872,EST,Europe,Estonia,2020-04-29,1666.0,6.0,15.286,50.0,0.0,0.857,1256.35,4.525,11.527,37.706,0.0,0.646,0.65,,,69.0,52.034,,,,,57558.0,1845.0,43.319,1.389,1269.0,0.955,0.012,83.0,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71873,EST,Europe,Estonia,2020-04-30,1689.0,23.0,13.857,52.0,2.0,1.0,1273.694,17.345,10.45,39.214,1.508,0.754,0.65,,,72.0,54.296,,,,,58910.0,1352.0,44.337,1.018,1283.0,0.966,0.0108,92.6,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71874,EST,Europe,Estonia,2020-05-01,1694.0,5.0,12.714,52.0,0.0,0.857,1277.465,3.771,9.588,39.214,0.0,0.646,0.64,,,74.0,55.804,,,,,59685.0,775.0,44.92,0.583,1213.0,0.913,0.0105,95.4,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71875,EST,Europe,Estonia,2020-05-02,1699.0,5.0,9.143,53.0,1.0,1.0,1281.235,3.771,6.895,39.968,0.754,0.754,0.63,,,74.0,55.804,,,,,60538.0,853.0,45.562,0.642,1238.0,0.932,0.0074,135.4,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71876,EST,Europe,Estonia,2020-05-03,1700.0,1.0,8.143,55.0,2.0,0.857,1281.989,0.754,6.141,41.476,1.508,0.646,0.64,,,66.0,49.771,8.0,6.015,24.0,18.044,61213.0,675.0,46.07,0.508,1254.0,0.944,0.0065,154.0,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-259.8,-4.44,3.79,-195.4193
71877,EST,Europe,Estonia,2020-05-04,1703.0,3.0,8.0,55.0,0.0,0.714,1284.252,2.262,6.033,41.476,0.0,0.539,0.65,,,63.0,47.509,,,,,63102.0,1889.0,47.491,1.422,1336.0,1.005,0.006,167.0,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71878,EST,Europe,Estonia,2020-05-05,1711.0,8.0,7.286,55.0,0.0,0.714,1290.285,6.033,5.494,41.476,0.0,0.539,0.65,,,56.0,42.23,,,,,64871.0,1769.0,48.823,1.331,1308.0,0.984,0.0056,179.5,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71879,EST,Europe,Estonia,2020-05-06,1713.0,2.0,6.714,55.0,0.0,0.714,1291.793,1.508,5.063,41.476,0.0,0.539,0.66,,,53.0,39.968,,,,,66711.0,1840.0,50.208,1.385,1308.0,0.984,0.0051,194.8,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71880,EST,Europe,Estonia,2020-05-07,1720.0,7.0,4.429,56.0,1.0,0.571,1297.072,5.279,3.34,42.23,0.754,0.431,0.67,,,46.0,34.689,,,,,68223.0,1512.0,51.346,1.138,1330.0,1.001,0.0033,300.3,tests performed,,,,,,,,,,,,,,75.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71881,EST,Europe,Estonia,2020-05-08,1725.0,5.0,4.429,56.0,0.0,0.571,1300.842,3.771,3.34,42.23,0.0,0.431,0.69,,,47.0,35.443,,,,,69449.0,1226.0,52.268,0.923,1395.0,1.05,0.0032,315.0,tests performed,,,,,,,,,,,,,,66.67,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71882,EST,Europe,Estonia,2020-05-09,1733.0,8.0,4.857,60.0,4.0,1.0,1306.875,6.033,3.663,45.247,3.016,0.754,0.71,,,46.0,34.689,,,,,70219.0,770.0,52.848,0.58,1383.0,1.041,0.0035,284.7,tests performed,,,,,,,,,,,,,,66.67,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71883,EST,Europe,Estonia,2020-05-10,1739.0,6.0,5.571,60.0,0.0,0.714,1311.4,4.525,4.201,45.247,0.0,0.539,0.73,,,45.0,33.935,5.0,3.759,5.0,3.759,70940.0,721.0,53.39,0.543,1390.0,1.046,0.004,249.5,tests performed,,,,,,,,,,,,,,66.67,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-243.9,-3.97,5.46,-183.45946
71884,EST,Europe,Estonia,2020-05-11,1741.0,2.0,5.429,61.0,1.0,0.857,1312.908,1.508,4.094,46.001,0.754,0.646,0.75,,,44.0,33.181,,,,,72182.0,1242.0,54.325,0.935,1297.0,0.976,0.0042,238.9,tests performed,,,,,,,,,,,,,,62.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71885,EST,Europe,Estonia,2020-05-12,1746.0,5.0,5.0,61.0,0.0,0.857,1316.679,3.771,3.771,46.001,0.0,0.646,0.76,,,41.0,30.919,,,,,73554.0,1372.0,55.358,1.033,1240.0,0.933,0.004,248.0,tests performed,,,,,,,,,,,,,,62.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71886,EST,Europe,Estonia,2020-05-13,1751.0,5.0,5.429,61.0,0.0,0.857,1320.449,3.771,4.094,46.001,0.0,0.646,0.78,,,41.0,30.919,,,,,74921.0,1367.0,56.387,1.029,1173.0,0.883,0.0046,216.1,tests performed,,,,,,,,,,,,,,62.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71887,EST,Europe,Estonia,2020-05-14,1758.0,7.0,5.429,62.0,1.0,0.857,1325.728,5.279,4.094,46.755,0.754,0.646,0.8,,,39.0,29.41,,,,,76084.0,1163.0,57.262,0.875,1123.0,0.845,0.0048,206.9,tests performed,,,,,,,,,,,,,,62.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71888,EST,Europe,Estonia,2020-05-15,1766.0,8.0,5.857,63.0,1.0,1.0,1331.761,6.033,4.417,47.509,0.754,0.754,0.82,,,41.0,30.919,,,,,77016.0,932.0,57.963,0.701,1081.0,0.814,0.0054,184.6,tests performed,,,,,,,,,,,,,,55.56,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71889,EST,Europe,Estonia,2020-05-16,1770.0,4.0,5.286,63.0,0.0,0.429,1334.777,3.016,3.986,47.509,0.0,0.323,0.84,,,41.0,30.919,,,,,77836.0,820.0,58.581,0.617,1088.0,0.819,0.0049,205.8,tests performed,,,,,,,,,,,,,,55.56,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71890,EST,Europe,Estonia,2020-05-17,1774.0,4.0,5.0,63.0,0.0,0.429,1337.794,3.016,3.771,47.509,0.0,0.323,0.87,,,41.0,30.919,5.0,3.759,10.0,7.518,78666.0,830.0,59.205,0.625,1104.0,0.831,0.0045,220.8,tests performed,,,,,,,,,,,,,,55.56,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-267.6,-4.15,-7.68,-201.2864
71891,EST,Europe,Estonia,2020-05-18,1784.0,10.0,6.143,64.0,1.0,0.429,1345.335,7.541,4.632,48.263,0.754,0.323,0.89,,,38.0,28.656,,,,,80210.0,1544.0,60.367,1.162,1147.0,0.863,0.0054,186.7,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71892,EST,Europe,Estonia,2020-05-19,1791.0,7.0,6.429,64.0,0.0,0.429,1350.614,5.279,4.848,48.263,0.0,0.323,0.9,,,38.0,28.656,,,,,81459.0,1249.0,61.307,0.94,1129.0,0.85,0.0057,175.6,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71893,EST,Europe,Estonia,2020-05-20,1794.0,3.0,6.143,64.0,0.0,0.429,1352.876,2.262,4.632,48.263,0.0,0.323,0.91,,,37.0,27.902,,,,,83023.0,1564.0,62.484,1.177,1157.0,0.871,0.0053,188.3,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71894,EST,Europe,Estonia,2020-05-21,1800.0,6.0,6.0,64.0,0.0,0.286,1357.401,4.525,4.525,48.263,0.0,0.215,0.92,,,37.0,27.902,,,,,84086.0,1063.0,63.284,0.8,1143.0,0.86,0.0052,190.5,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71895,EST,Europe,Estonia,2020-05-22,1807.0,7.0,5.857,64.0,0.0,0.143,1362.679,5.279,4.417,48.263,0.0,0.108,0.93,,,40.0,30.164,,,,,84932.0,846.0,63.921,0.637,1131.0,0.851,0.0052,193.1,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71896,EST,Europe,Estonia,2020-05-23,1821.0,14.0,7.286,64.0,0.0,0.143,1373.237,10.558,5.494,48.263,0.0,0.108,0.95,,,40.0,30.164,,,,,85566.0,634.0,64.398,0.477,1104.0,0.831,0.0066,151.5,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71897,EST,Europe,Estonia,2020-05-24,1823.0,2.0,7.0,64.0,0.0,0.143,1374.745,1.508,5.279,48.263,0.0,0.108,0.95,,,37.0,27.902,1.0,0.752,27.0,20.3,86550.0,984.0,65.139,0.741,1126.0,0.847,0.0062,160.9,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-279.7,-4.15,-4.17,-210.38792
71898,EST,Europe,Estonia,2020-05-25,1824.0,1.0,5.714,65.0,1.0,0.143,1375.499,0.754,4.309,49.017,0.754,0.108,0.96,,,31.0,23.377,,,,,88354.0,1804.0,66.497,1.358,1163.0,0.875,0.0049,203.5,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71899,EST,Europe,Estonia,2020-05-26,1834.0,10.0,6.143,65.0,0.0,0.143,1383.04,7.541,4.632,49.017,0.0,0.108,0.97,,,30.0,22.623,,,,,90198.0,1844.0,67.884,1.388,1248.0,0.939,0.0049,203.2,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71900,EST,Europe,Estonia,2020-05-27,1840.0,6.0,6.571,66.0,1.0,0.286,1387.565,4.525,4.956,49.771,0.754,0.215,0.97,,,33.0,24.886,,,,,91580.0,1382.0,68.924,1.04,1222.0,0.92,0.0054,186.0,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71901,EST,Europe,Estonia,2020-05-28,1851.0,11.0,7.286,66.0,0.0,0.286,1395.86,8.295,5.494,49.771,0.0,0.215,0.97,,,27.0,20.361,,,,,92804.0,1224.0,69.846,0.921,1245.0,0.937,0.0059,170.9,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71902,EST,Europe,Estonia,2020-05-29,1859.0,8.0,7.429,67.0,1.0,0.429,1401.893,6.033,5.602,50.525,0.754,0.323,0.97,,,28.0,21.115,,,,,94025.0,1221.0,70.765,0.919,1299.0,0.978,0.0057,174.9,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71903,EST,Europe,Estonia,2020-05-30,1865.0,6.0,6.286,67.0,0.0,0.429,1406.418,4.525,4.74,50.525,0.0,0.323,0.97,,,27.0,20.361,,,,,94857.0,832.0,71.391,0.626,1327.0,0.999,0.0047,211.1,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71904,EST,Europe,Estonia,2020-05-31,1869.0,4.0,6.571,68.0,1.0,0.571,1409.434,3.016,4.956,51.28,0.754,0.431,0.97,,,22.0,16.59,1.0,0.752,9.0,6.767,95726.0,869.0,72.045,0.654,1311.0,0.987,0.005,199.5,tests performed,,,,,,,,,,,,,,50.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-256.6,-3.65,8.31,-193.0123
71905,EST,Europe,Estonia,2020-06-01,1870.0,1.0,6.571,68.0,0.0,0.429,1410.188,0.754,4.956,51.28,0.0,0.323,0.97,,,21.0,15.836,,,,,97019.0,1293.0,73.018,0.973,1238.0,0.932,0.0053,188.4,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71906,EST,Europe,Estonia,2020-06-02,1870.0,0.0,5.143,68.0,0.0,0.429,1410.188,0.0,3.878,51.28,0.0,0.323,0.98,,,21.0,15.836,,,,,98541.0,1522.0,74.163,1.145,1192.0,0.897,0.0043,231.8,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71907,EST,Europe,Estonia,2020-06-03,1880.0,10.0,5.714,69.0,1.0,0.429,1417.729,7.541,4.309,52.034,0.754,0.323,1.0,,,16.0,12.066,,,,,99811.0,1270.0,75.119,0.956,1176.0,0.885,0.0049,205.8,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71908,EST,Europe,Estonia,2020-06-04,1890.0,10.0,5.571,69.0,0.0,0.429,1425.271,7.541,4.201,52.034,0.0,0.323,1.01,,,14.0,10.558,,,,,101152.0,1341.0,76.128,1.009,1193.0,0.898,0.0047,214.1,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71909,EST,Europe,Estonia,2020-06-05,1910.0,20.0,7.286,69.0,0.0,0.286,1440.353,15.082,5.494,52.034,0.0,0.215,1.01,,,14.0,10.558,,,,,102190.0,1038.0,76.91,0.781,1166.0,0.878,0.0062,160.0,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71910,EST,Europe,Estonia,2020-06-06,1931.0,21.0,9.429,69.0,0.0,0.286,1456.189,15.836,7.11,52.034,0.0,0.215,0.99,,,15.0,11.312,,,,,103014.0,824.0,77.53,0.62,1165.0,0.877,0.0081,123.6,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71911,EST,Europe,Estonia,2020-06-07,1939.0,8.0,10.0,69.0,0.0,0.143,1462.222,6.033,7.541,52.034,0.0,0.108,0.95,,,13.0,9.803,0.0,0.0,4.0,3.007,103711.0,697.0,78.054,0.525,1141.0,0.859,0.0088,114.1,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-270.7,-3.7,-4.98,-203.6182
71912,EST,Europe,Estonia,2020-06-08,1940.0,1.0,10.0,69.0,0.0,0.143,1462.976,0.754,7.541,52.034,0.0,0.108,0.9,,,16.0,12.066,,,,,105163.0,1452.0,79.147,1.093,1163.0,0.875,0.0086,116.3,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71913,EST,Europe,Estonia,2020-06-09,1947.0,7.0,11.0,69.0,0.0,0.143,1468.255,5.279,8.295,52.034,0.0,0.108,0.86,,,15.0,11.312,,,,,106607.0,1444.0,80.234,1.087,1152.0,0.867,0.0095,104.7,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71914,EST,Europe,Estonia,2020-06-10,1958.0,11.0,11.143,69.0,0.0,0.0,1476.55,8.295,8.403,52.034,0.0,0.0,0.82,,,15.0,11.312,,,,,107794.0,1187.0,81.127,0.893,1140.0,0.858,0.0098,102.3,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71915,EST,Europe,Estonia,2020-06-11,1965.0,7.0,10.714,69.0,0.0,0.0,1481.829,5.279,8.08,52.034,0.0,0.0,0.77,,,15.0,11.312,,,,,108953.0,1159.0,82.0,0.872,1114.0,0.838,0.0096,104.0,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71916,EST,Europe,Estonia,2020-06-12,1970.0,5.0,8.571,69.0,0.0,0.0,1485.599,3.771,6.464,52.034,0.0,0.0,0.73,,,15.0,11.312,,,,,109982.0,1029.0,82.774,0.774,1113.0,0.838,0.0077,129.9,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71917,EST,Europe,Estonia,2020-06-13,1973.0,3.0,6.0,69.0,0.0,0.0,1487.862,2.262,4.525,52.034,0.0,0.0,0.7,,,15.0,11.312,,,,,110722.0,740.0,83.331,0.557,1101.0,0.829,0.0054,183.5,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71918,EST,Europe,Estonia,2020-06-14,1973.0,0.0,4.857,69.0,0.0,0.0,1487.862,0.0,3.663,52.034,0.0,0.0,0.67,,,13.0,9.803,0.0,0.0,8.0,6.015,111532.0,810.0,83.941,0.61,1117.0,0.841,0.0043,230.0,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,-270.0,-3.56,0.26,-203.09166
71919,EST,Europe,Estonia,2020-06-15,1974.0,1.0,4.857,69.0,0.0,0.0,1488.616,0.754,3.663,52.034,0.0,0.0,0.64,,,11.0,8.295,,,,,112926.0,1394.0,84.99,1.049,1109.0,0.835,0.0044,228.3,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
71920,EST,Europe,Estonia,2020-06-16,1975.0,1.0,4.0,69.0,0.0,0.0,1489.37,0.754,3.016,52.034,0.0,0.0,0.62,,,12.0,9.049,,,,,114700.0,1774.0,86.325,1.335,1156.0,0.87,0.0035,289.0,tests performed,,,,,,,,,,,,,,37.96,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,,,,
