,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
81850,FRA,Europe,France,2020-04-11,57975.0,1445.0,2021.429,13835.0,636.0,896.143,854.925,21.309,29.809,204.017,9.379,13.215,0.9,6752.0,99.568,31159.0,459.484,2923.0,43.104,19296.0,284.547,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81851,FRA,Europe,France,2020-04-12,108720.0,50745.0,9149.857,14396.0,561.0,902.143,1603.232,748.308,134.928,212.29,8.273,13.303,0.87,6714.0,99.008,31665.0,466.946,2753.0,40.597,19053.0,280.964,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,9736.6,5.03,53.15,151.00174
81852,FRA,Europe,France,2020-04-13,111859.0,3139.0,9218.571,14969.0,573.0,865.0,1649.521,46.289,135.941,220.739,8.45,12.756,0.84,6690.0,98.654,31952.0,471.178,2502.0,36.896,17556.0,258.888,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81853,FRA,Europe,France,2020-04-14,129307.0,17448.0,11711.143,15712.0,743.0,768.857,1906.817,257.296,172.698,231.696,10.957,11.338,0.82,6599.0,97.312,32131.0,473.818,2259.0,33.312,16244.0,239.541,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81854,FRA,Europe,France,2020-04-15,132514.0,3207.0,11619.143,17150.0,1438.0,896.571,1954.109,47.292,171.341,252.901,21.205,13.221,0.78,6331.0,93.36,31623.0,466.327,2061.0,30.392,15520.0,228.865,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81855,FRA,Europe,France,2020-04-16,145092.0,12578.0,12875.429,17903.0,753.0,812.714,2139.59,185.481,189.867,264.005,11.104,11.985,0.75,6139.0,90.528,31172.0,459.676,1962.0,28.933,14614.0,215.504,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81856,FRA,Europe,France,2020-04-17,146983.0,1891.0,12921.857,18664.0,761.0,780.714,2167.475,27.886,190.551,275.227,11.222,11.513,0.71,5922.0,87.328,31061.0,458.039,1773.0,26.145,13619.0,200.832,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81857,FRA,Europe,France,2020-04-18,150787.0,3804.0,13258.857,19305.0,641.0,781.429,2223.571,56.095,195.521,284.68,9.452,11.523,0.68,5733.0,84.541,30515.0,449.987,1724.0,25.423,13140.0,193.768,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81858,FRA,Europe,France,2020-04-19,151881.0,1094.0,6165.857,19694.0,389.0,756.857,2239.703,16.133,90.924,290.416,5.736,11.161,0.66,5644.0,83.229,30486.0,449.56,1641.0,24.199,12342.0,182.001,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,13810.6,6.75,35.98,214.18407
81859,FRA,Europe,France,2020-04-20,154327.0,2446.0,6066.857,20241.0,547.0,753.143,2275.773,36.07,89.465,298.483,8.066,11.106,0.64,5584.0,82.344,30462.0,449.206,1622.0,23.919,12549.0,185.053,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81860,FRA,Europe,France,2020-04-21,156993.0,2666.0,3955.143,20769.0,528.0,722.429,2315.087,39.314,58.324,306.269,7.786,10.653,0.62,5334.0,78.657,29984.0,442.157,1537.0,22.665,12469.0,183.873,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81861,FRA,Europe,France,2020-04-22,158791.0,1798.0,3753.857,21313.0,544.0,594.714,2341.601,26.514,55.356,314.291,8.022,8.77,0.62,5127.0,75.605,29627.0,436.893,1436.0,21.176,11673.0,172.135,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81862,FRA,Europe,France,2020-04-23,157082.0,,,21829.0,516.0,560.857,2316.4,,,321.9,7.609,8.271,0.63,4967.0,73.246,29113.0,429.313,1344.0,19.819,10999.0,162.196,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81863,FRA,Europe,France,2020-04-24,159893.0,2811.0,2088.429,22218.0,389.0,507.714,2357.852,41.452,30.797,327.636,5.736,7.487,0.63,4785.0,70.562,28554.0,421.07,1257.0,18.536,10179.0,150.104,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81864,FRA,Europe,France,2020-04-25,161571.0,1678.0,1784.714,22587.0,369.0,468.857,2382.596,24.745,26.318,333.078,5.441,6.914,0.64,4641.0,68.438,28119.0,414.655,1175.0,17.327,9613.0,141.757,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81865,FRA,Europe,France,2020-04-26,162204.0,633.0,1718.857,22830.0,243.0,448.0,2391.931,9.334,25.347,336.661,3.583,6.606,0.65,4598.0,67.804,28114.0,414.581,1117.0,16.472,9204.0,135.726,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,15420.0,7.14,14.35,239.14372
81866,FRA,Europe,France,2020-04-27,165890.0,3686.0,1896.0,23267.0,437.0,432.286,2446.286,54.355,27.959,343.105,6.444,6.375,0.66,4526.0,66.742,27954.0,412.222,1034.0,15.248,8704.0,128.353,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81867,FRA,Europe,France,2020-04-28,169021.0,3131.0,1962.429,23634.0,367.0,409.286,2492.457,46.171,28.939,348.517,5.412,6.036,0.66,4392.0,64.766,27607.0,407.105,997.0,14.702,8140.0,120.036,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81868,FRA,Europe,France,2020-04-29,167566.0,,,24060.0,426.0,392.429,2471.001,,,354.799,6.282,5.787,0.65,4128.0,60.873,26736.0,394.261,924.0,13.626,7591.0,111.94,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81869,FRA,Europe,France,2020-04-30,168784.0,1218.0,1879.571,24349.0,289.0,360.0,2488.962,17.961,27.717,359.061,4.262,5.309,0.64,3947.0,58.204,26192.0,386.239,867.0,12.785,7229.0,106.602,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81870,FRA,Europe,France,2020-05-01,169310.0,526.0,1553.143,24566.0,217.0,335.429,2496.719,7.757,22.903,362.261,3.2,4.946,0.63,3819.0,56.317,25809.0,380.591,785.0,11.576,6551.0,96.604,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81871,FRA,Europe,France,2020-05-02,170102.0,792.0,1426.571,24763.0,197.0,310.857,2508.398,11.679,21.037,365.166,2.905,4.584,0.63,3770.0,55.594,25751.0,379.735,725.0,10.691,6005.0,88.552,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81872,FRA,Europe,France,2020-05-03,170463.0,361.0,1387.714,24898.0,135.0,295.429,2513.722,5.323,20.464,367.157,1.991,4.357,0.64,3762.0,55.476,25739.0,379.558,726.0,10.706,5869.0,86.547,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,15608.8,6.88,1.71,242.07176
81873,FRA,Europe,France,2020-05-04,171025.0,562.0,941.429,25204.0,306.0,276.714,2522.009,8.287,13.883,371.669,4.512,4.081,0.64,3639.0,53.662,25472.0,375.621,685.0,10.101,5594.0,82.492,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81874,FRA,Europe,France,2020-05-05,172140.0,1115.0,653.429,25537.0,333.0,271.857,2538.451,16.442,9.636,376.58,4.911,4.009,0.65,3375.0,49.769,24701.0,364.252,643.0,9.482,5260.0,77.566,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81875,FRA,Europe,France,2020-05-06,176276.0,4136.0,1244.286,25812.0,275.0,250.286,2599.443,60.991,18.349,380.635,4.055,3.691,0.66,3095.0,45.64,23912.0,352.617,602.0,8.877,5023.0,74.071,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81876,FRA,Europe,France,2020-05-07,177017.0,741.0,1176.143,25991.0,179.0,234.571,2610.37,10.927,17.344,383.275,2.64,3.459,0.63,2911.0,42.927,23139.0,341.218,580.0,8.553,4703.0,69.352,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81877,FRA,Europe,France,2020-05-08,177548.0,531.0,1176.857,26233.0,242.0,238.143,2618.2,7.83,17.354,386.843,3.569,3.512,0.61,2820.0,41.585,22657.0,334.11,596.0,8.789,4545.0,67.023,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81878,FRA,Europe,France,2020-05-09,178076.0,528.0,1139.143,26313.0,80.0,221.429,2625.986,7.786,16.798,388.023,1.18,3.265,0.61,2764.0,40.759,22547.0,332.488,570.0,8.405,4357.0,64.25,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81879,FRA,Europe,France,2020-05-10,178325.0,249.0,1123.143,26383.0,70.0,212.143,2629.658,3.672,16.562,389.055,1.032,3.128,0.6,2728.0,40.228,22502.0,331.824,528.0,7.786,4265.0,62.894,,,,,,,,,,,,,,,,,,,,,,,87.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,15705.399,6.6,0.88,243.5699
81880,FRA,Europe,France,2020-05-11,178640.0,315.0,1087.857,26646.0,263.0,206.0,2634.303,4.645,16.042,392.934,3.878,3.038,0.6,2666.0,39.314,22219.0,327.651,526.0,7.757,4099.0,60.446,,,,,,,,,,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81881,FRA,Europe,France,2020-05-12,179393.0,753.0,1036.143,26994.0,348.0,208.143,2645.407,11.104,15.279,398.065,5.132,3.069,0.61,2496.0,36.807,21530.0,317.491,507.0,7.476,3782.0,55.771,,,,,,,,,,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81882,FRA,Europe,France,2020-05-13,179914.0,521.0,519.714,27079.0,85.0,181.0,2653.09,7.683,7.664,399.319,1.253,2.669,0.61,2385.0,35.17,21009.0,309.808,507.0,7.476,3492.0,51.495,39556.0,39556.0,0.587,0.587,,,,,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81883,FRA,Europe,France,2020-05-14,180556.0,642.0,505.571,27430.0,351.0,205.571,2662.557,9.467,7.455,404.495,5.176,3.031,0.62,2256.0,33.268,20401.0,300.842,460.0,6.783,3306.0,48.752,82034.0,42478.0,1.217,0.63,,,,,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81884,FRA,Europe,France,2020-05-15,181069.0,513.0,503.0,27532.0,102.0,185.571,2670.122,7.565,7.417,405.999,1.504,2.737,0.65,2162.0,31.882,19801.0,291.994,435.0,6.415,3234.0,47.69,130183.0,48149.0,1.931,0.714,,,,,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81885,FRA,Europe,France,2020-05-16,181484.0,415.0,486.857,27630.0,98.0,188.143,2676.242,6.12,7.179,407.444,1.445,2.774,0.68,2091.0,30.835,19372.0,285.668,443.0,6.533,3319.0,48.943,146842.0,16659.0,2.178,0.247,,,,,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81886,FRA,Europe,France,2020-05-17,181624.0,140.0,471.286,28113.0,483.0,247.143,2678.307,2.065,6.95,414.567,7.123,3.644,0.71,2047.0,30.186,19302.0,284.636,429.0,6.326,3218.0,47.454,153491.0,6649.0,2.277,0.099,,,,,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,15632.999,6.28,-0.67,242.44707
81887,FRA,Europe,France,2020-05-18,182068.0,444.0,489.714,28242.0,129.0,228.0,2684.854,6.547,7.222,416.469,1.902,3.362,0.75,1958.0,28.874,18956.0,279.533,385.0,5.677,3070.0,45.272,205360.0,51869.0,3.046,0.769,,,,,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81888,FRA,Europe,France,2020-05-19,182569.0,501.0,453.714,28025.0,,,2692.242,7.388,6.691,413.269,,,0.79,1854.0,27.34,18409.0,271.467,362.0,5.338,2906.0,42.853,258703.0,53343.0,3.837,0.791,,,0.021,47.6,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81889,FRA,Europe,France,2020-05-20,183050.0,481.0,448.0,28136.0,111.0,182.0,2699.335,7.093,6.606,414.906,1.637,2.684,0.82,1754.0,25.865,17882.0,263.696,336.0,4.955,2795.0,41.216,312363.0,53660.0,4.633,0.796,38972.0,0.578,0.021,47.6,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81890,FRA,Europe,France,2020-05-21,183317.0,267.0,394.429,28218.0,82.0,143.571,2703.272,3.937,5.816,416.115,1.209,2.117,0.86,1708.0,25.187,17527.0,258.461,312.0,4.601,2524.0,37.22,322138.0,9775.0,4.778,0.145,34301.0,0.509,0.02,50.0,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81891,FRA,Europe,France,2020-05-22,184073.0,756.0,429.143,28366.0,148.0,150.143,2714.421,11.148,6.328,418.297,2.182,2.214,0.94,1664.0,24.538,17327.0,255.511,284.0,4.188,2349.0,34.639,373036.0,50898.0,5.533,0.755,34693.0,0.515,0.019,52.6,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81892,FRA,Europe,France,2020-05-23,184619.0,546.0,447.857,28452.0,86.0,148.429,2722.472,8.052,6.604,419.566,1.268,2.189,1.01,1628.0,24.007,17122.0,252.488,268.0,3.952,2232.0,32.914,392134.0,19098.0,5.816,0.283,35042.0,0.52,0.019,52.6,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81893,FRA,Europe,France,2020-05-24,184180.0,,,28372.0,,,2715.998,,,418.386,,,1.08,1618.0,23.86,17129.0,252.592,268.0,3.952,2201.0,32.457,399379.0,7245.0,5.924,0.107,35127.0,0.521,0.019,52.6,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,15923.799,6.13,2.69,246.95699
81894,FRA,Europe,France,2020-05-25,184505.0,325.0,410.857,28461.0,89.0,,2720.791,4.793,6.059,419.698,1.312,,1.14,1572.0,23.181,16742.0,246.885,275.0,4.055,2168.0,31.97,451290.0,51911.0,6.694,0.77,35133.0,0.521,0.017,58.8,people tested,,,,,,,,,,,,,,76.85,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81895,FRA,Europe,France,2020-05-26,184760.0,255.0,375.714,28598.0,137.0,93.286,2724.551,3.76,5.54,421.719,2.02,1.376,1.21,1519.0,22.4,16209.0,239.025,243.0,3.583,1980.0,29.198,505335.0,54045.0,7.495,0.802,35233.0,0.523,0.016,62.5,people tested,,,,,,,,,,,,,,75.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81896,FRA,Europe,France,2020-05-27,184933.0,173.0,331.714,28599.0,1.0,77.571,2727.102,2.551,4.892,421.733,0.015,1.144,1.3,1467.0,21.633,15627.0,230.443,232.0,3.421,1819.0,26.824,552027.0,46692.0,8.188,0.693,34238.0,0.508,0.015,66.7,people tested,,,,,,,,,,,,,,75.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81897,FRA,Europe,France,2020-05-28,188275.0,3342.0,771.0,28666.0,67.0,75.429,2776.385,49.283,11.37,422.721,0.988,1.112,1.4,1395.0,20.571,15155.0,223.482,240.0,3.539,1801.0,26.558,596691.0,44664.0,8.85,0.662,39222.0,0.582,0.015,66.7,people tested,,,,,,,,,,,,,,75.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81898,FRA,Europe,France,2020-05-29,188869.0,594.0,747.857,28717.0,51.0,61.571,2785.144,8.759,11.028,423.473,0.752,0.908,1.35,1328.0,19.583,14643.0,215.932,233.0,3.436,1793.0,26.44,646260.0,49569.0,9.585,0.735,39032.0,0.579,0.014,71.4,people tested,,,,,,,,,,,,,,75.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81899,FRA,Europe,France,2020-05-30,190663.0,1794.0,926.143,28774.0,57.0,57.429,2811.6,26.455,13.657,424.314,0.841,0.847,1.31,1293.0,19.067,14329.0,211.302,232.0,3.421,1787.0,26.352,666599.0,20339.0,9.887,0.302,39209.0,0.582,0.014,71.4,people tested,,,,,,,,,,,,,,75.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81900,FRA,Europe,France,2020-05-31,190895.0,232.0,959.286,28805.0,31.0,61.857,2815.021,3.421,14.146,424.771,0.457,0.912,1.23,1287.0,18.979,14271.0,210.446,226.0,3.333,1738.0,25.629,675159.0,8560.0,10.014,0.127,39397.0,0.584,0.014,71.4,people tested,,,,,,,,,,,,,,75.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,15797.999,5.85,-1.19,245.006
81901,FRA,Europe,France,2020-06-01,191301.0,406.0,970.857,28837.0,32.0,53.714,2821.008,5.987,14.317,425.243,0.472,0.792,1.17,1270.0,18.728,14237.0,209.945,190.0,2.802,1485.0,21.898,685208.0,10049.0,10.163,0.149,33417.0,0.496,0.015,66.7,people tested,,,,,,,,,,,,,,75.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81902,FRA,Europe,France,2020-06-02,190654.0,,,28943.0,106.0,49.286,2811.467,,,426.806,1.563,0.727,1.12,1221.0,18.005,13978.0,206.126,186.0,2.743,1396.0,20.586,734285.0,49077.0,10.891,0.728,32707.0,0.485,0.015,66.7,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81903,FRA,Europe,France,2020-06-03,187428.0,,,29024.0,81.0,60.714,2763.895,,,428.001,1.194,0.895,1.07,1179.0,17.386,13465.0,198.561,180.0,2.654,1375.0,20.276,779173.0,44888.0,11.557,0.666,32449.0,0.481,0.015,66.7,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81904,FRA,Europe,France,2020-06-04,191788.0,4360.0,,29069.0,45.0,57.571,2828.189,64.294,,428.664,0.664,0.849,1.03,1133.0,16.708,13054.0,192.5,167.0,2.463,1317.0,19.421,820732.0,41559.0,12.173,0.616,32006.0,0.475,0.015,66.7,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81905,FRA,Europe,France,2020-06-05,192369.0,581.0,,29114.0,45.0,56.714,2836.757,8.568,,429.328,0.664,0.836,0.98,1065.0,15.705,12650.0,186.542,157.0,2.315,1275.0,18.802,867469.0,46737.0,12.866,0.693,31601.0,0.469,0.015,66.7,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81906,FRA,Europe,France,2020-06-06,192941.0,572.0,,29145.0,31.0,53.0,2845.192,8.435,,429.785,0.457,0.782,0.93,1030.0,15.189,12433.0,183.342,143.0,2.109,1191.0,17.563,887185.0,19716.0,13.159,0.292,31512.0,0.467,0.014,71.4,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81907,FRA,Europe,France,2020-06-07,193282.0,341.0,,29158.0,13.0,50.429,2850.22,5.029,,429.977,0.192,0.744,0.9,1024.0,15.1,12415.0,183.077,129.0,1.902,1156.0,17.047,894774.0,7589.0,13.271,0.113,31374.0,0.465,0.014,71.4,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,15688.199,5.59,-1.05,243.30315
81908,FRA,Europe,France,2020-06-08,193556.0,274.0,,29213.0,55.0,53.714,2854.261,4.041,,430.788,0.811,0.792,0.87,995.0,14.673,12269.0,180.924,143.0,2.109,1212.0,17.873,940117.0,45343.0,13.944,0.673,36416.0,0.54,0.014,71.4,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81909,FRA,Europe,France,2020-06-09,194108.0,552.0,954.286,29301.0,88.0,51.143,2862.401,8.14,14.072,432.085,1.298,0.754,0.85,926.0,13.655,11915.0,175.704,125.0,1.843,1152.0,16.988,984042.0,43925.0,14.595,0.651,35680.0,0.529,0.014,71.4,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81910,FRA,Europe,France,2020-06-10,194733.0,625.0,1043.571,29322.0,21.0,42.571,2871.618,9.217,15.389,432.395,0.31,0.628,0.84,904.0,13.331,11632.0,171.531,122.0,1.799,1032.0,15.218,1024726.0,40684.0,15.199,0.603,35079.0,0.52,0.013,76.9,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81911,FRA,Europe,France,2020-06-11,195097.0,364.0,472.714,29349.0,27.0,40.0,2876.985,5.368,6.971,432.793,0.398,0.59,0.82,875.0,12.903,11420.0,168.404,125.0,1.843,980.0,14.452,1063517.0,38791.0,15.774,0.575,34684.0,0.514,0.014,71.4,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
81912,FRA,Europe,France,2020-06-12,195898.0,801.0,504.143,29377.0,28.0,37.571,2888.797,11.812,7.434,433.206,0.413,0.554,0.84,851.0,12.549,11079.0,163.376,124.0,1.829,903.0,13.316,1108081.0,44564.0,16.435,0.661,34373.0,0.51,0.014,71.4,people tested,,,,,,,,,,,,,,72.22,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
